forecast_date,target,target_end_date,location,type,quantile,value
2020-06-15,4 wk ahead inc death,2020-07-11,12,quantile,0.975,1837
2020-06-15,4 wk ahead inc death,2020-07-11,12,quantile,0.99,2431
2020-06-15,1 wk ahead inc death,2020-06-20,12,point,NA,286
2020-06-15,2 wk ahead inc death,2020-06-27,12,point,NA,302
2020-06-15,3 wk ahead inc death,2020-07-04,12,point,NA,331
2020-06-15,4 wk ahead inc death,2020-07-11,12,point,NA,349
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.01,3088
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.025,3105
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.05,3121
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.1,3135
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.15,3150
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.2,3159
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.25,3168
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.3,3176
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.35,3184
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.4,3193
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.45,3201
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.5,3211
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.55,3220
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.6,3231
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.65,3241
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.7,3252
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.75,3265
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.8,3281
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.85,3308
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.9,3330
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.95,3376
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.975,3416
2020-06-15,1 wk ahead cum death,2020-06-20,12,quantile,0.99,3470
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.01,3218
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.025,3257
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.05,3297
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.1,3341
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.15,3363
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.2,3386
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.25,3412
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.3,3430
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.35,3449
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.4,3470
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.45,3488
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.5,3512
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.55,3538
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.6,3565
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.65,3598
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.7,3636
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.75,3681
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.8,3726
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.85,3784
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.9,3851
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.95,4004
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.975,4102
2020-06-15,2 wk ahead cum death,2020-06-27,12,quantile,0.99,4324
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.01,3326
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.025,3388
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.05,3457
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.1,3525
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.15,3569
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.2,3613
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.25,3655
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.3,3689
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.35,3722
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.4,3764
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.45,3805
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.5,3843
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.55,3874
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.6,3926
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.65,3984
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.7,4079
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.75,4189
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.8,4254
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.85,4362
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.9,4554
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.95,4895
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.975,5217
2020-06-15,3 wk ahead cum death,2020-07-04,12,quantile,0.99,5760
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.01,3409
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.025,3496
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.05,3588
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.1,3686
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.15,3755
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.2,3835
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.25,3891
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.3,3945
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.35,4005
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.4,4068
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.45,4122
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.5,4189
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.55,4251
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.6,4342
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.65,4446
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.7,4573
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.75,4731
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.8,4903
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.85,5107
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.9,5417
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.95,6110
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.975,7152
2020-06-15,4 wk ahead cum death,2020-07-11,12,quantile,0.99,8191
2020-06-15,1 wk ahead cum death,2020-06-20,12,point,NA,3211
2020-06-15,2 wk ahead cum death,2020-06-27,12,point,NA,3512
2020-06-15,3 wk ahead cum death,2020-07-04,12,point,NA,3843
2020-06-15,4 wk ahead cum death,2020-07-11,12,point,NA,4189
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.01,157
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.025,175
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.05,190
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.1,210
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.15,225
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.2,238
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.25,248
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.3,257
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.35,267
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.4,276
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.45,287
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.5,297
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.55,308
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.6,319
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.65,332
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.7,344
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.75,358
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.8,375
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.85,398
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.9,439
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.95,496
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.975,555
2020-06-15,1 wk ahead inc death,2020-06-20,13,quantile,0.99,645
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.01,125
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.025,148
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.05,170
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.1,200
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.15,223
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.2,245
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.25,261
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.3,277
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.35,288
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.4,306
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.45,325
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.5,341
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.55,363
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.6,390
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.65,417
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.7,440
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.75,470
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.8,512
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.85,579
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.9,670
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.95,813
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.975,977
2020-06-15,2 wk ahead inc death,2020-06-27,13,quantile,0.99,1207
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.01,109
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.025,124
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.05,156
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.1,193
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.15,221
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.2,254
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.25,275
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.3,298
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.35,321
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.4,341
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.45,376
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.5,412
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.55,437
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.6,471
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.65,518
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.7,562
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.75,610
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.8,700
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.85,818
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.9,1032
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.95,1303
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.975,1740
2020-06-15,3 wk ahead inc death,2020-07-04,13,quantile,0.99,2305
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.01,86
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.025,118
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.05,143
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.1,189
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.15,225
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.2,256
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.25,285
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.3,316
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.35,355
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.4,389
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.45,438
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.5,487
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.55,533
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.6,583
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.65,657
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.7,730
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.75,815
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.8,960
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.85,1202
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.9,1564
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.95,2282
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.975,3041
2020-06-15,4 wk ahead inc death,2020-07-11,13,quantile,0.99,4523
2020-06-15,1 wk ahead inc death,2020-06-20,13,point,NA,297
2020-06-15,2 wk ahead inc death,2020-06-27,13,point,NA,341
2020-06-15,3 wk ahead inc death,2020-07-04,13,point,NA,412
2020-06-15,4 wk ahead inc death,2020-07-11,13,point,NA,487
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.01,2604
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.025,2622
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.05,2637
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.1,2657
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.15,2672
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.2,2685
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.25,2695
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.3,2704
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.35,2714
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.4,2723
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.45,2734
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.5,2744
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.55,2755
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.6,2766
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.65,2779
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.7,2791
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.75,2805
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.8,2822
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.85,2845
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.9,2886
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.95,2943
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.975,3002
2020-06-15,1 wk ahead cum death,2020-06-20,13,quantile,0.99,3092
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.01,2738
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.025,2775
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.05,2814
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.1,2863
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.15,2901
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.2,2931
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.25,2964
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.3,2984
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.35,3007
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.4,3034
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.45,3060
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.5,3086
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.55,3114
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.6,3153
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.65,3193
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.7,3236
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.75,3275
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.8,3322
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.85,3421
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.9,3539
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.95,3758
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.975,3932
2020-06-15,2 wk ahead cum death,2020-06-27,13,quantile,0.99,4281
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.01,2852
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.025,2924
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.05,2973
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.1,3068
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.15,3138
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.2,3191
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.25,3244
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.3,3284
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.35,3330
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.4,3391
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.45,3435
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.5,3491
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.55,3556
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.6,3632
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.65,3707
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.7,3780
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.75,3881
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.8,4033
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.85,4214
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.9,4556
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.95,4996
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.975,5641
2020-06-15,3 wk ahead cum death,2020-07-04,13,quantile,0.99,6576
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.01,2942
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.025,3056
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.05,3134
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.1,3275
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.15,3372
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.2,3462
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.25,3529
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.3,3609
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.35,3690
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.4,3777
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.45,3889
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.5,3987
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.55,4110
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.6,4214
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.65,4379
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.7,4534
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.75,4712
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.8,4960
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.85,5488
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.9,6135
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.95,7028
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.975,8910
2020-06-15,4 wk ahead cum death,2020-07-11,13,quantile,0.99,10855
2020-06-15,1 wk ahead cum death,2020-06-20,13,point,NA,2744
2020-06-15,2 wk ahead cum death,2020-06-27,13,point,NA,3086
2020-06-15,3 wk ahead cum death,2020-07-04,13,point,NA,3491
2020-06-15,4 wk ahead cum death,2020-07-11,13,point,NA,3987
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.01,0
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.025,1
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.05,3
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.1,7
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.15,10
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.2,15
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.25,19
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.3,24
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.35,29
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.4,35
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.45,40
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.5,48
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.55,58
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.6,70
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.65,82
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.7,100
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.75,117
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.8,150
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.85,200
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.9,296
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.95,514
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.975,914
2020-06-15,1 wk ahead inc death,2020-06-20,16,quantile,0.99,1500
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.01,0
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.025,0
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.05,3
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.1,7
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.15,14
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.2,22
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.25,31
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.3,43
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.35,56
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.4,73
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.45,95
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.5,118
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.55,156
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.6,206
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.65,276
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.7,352
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.75,462
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.8,650
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.85,983
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.9,1752
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.95,3967
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.975,8710
2020-06-15,2 wk ahead inc death,2020-06-27,16,quantile,0.99,56736
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.01,0
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.025,0
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.05,1
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.1,9
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.15,22
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.2,35
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.25,59
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.3,81
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.35,115
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.4,166
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.45,229
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.5,326
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.55,454
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.6,672
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.65,929
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.7,1252
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.75,1854
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.8,2745
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.85,6058
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.9,14415
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.95,49210
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.975,298088
2020-06-15,3 wk ahead inc death,2020-07-04,16,quantile,0.99,1831968
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.01,0
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.025,0
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.05,0
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.1,11
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.15,30
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.2,61
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.25,102
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.3,178
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.35,265
2020-06-15,4 wk ahead inc death,2020-07-11,16,quantile,0.4,396
